time,temperature_2m,cloudcover,windspeed_10m,precipitation_probability,energy_load_mw,hour,day,weekday,month
1970-01-01 00:29:03.472800,6.5,0.0,10.8,,47193.45,0,1,3,1
1970-01-01 00:29:03.476400,6.1,0.0,10.6,,39854.73,0,1,3,1
1970-01-01 00:29:03.480000,5.8,0.0,10.1,,40137.09,0,1,3,1
1970-01-01 00:29:03.483600,5.6,8.0,10.3,,45324.62,0,1,3,1
1970-01-01 00:29:03.487200,5.4,11.0,10.9,,46556.06,0,1,3,1
1970-01-01 00:29:03.490800,5.4,1.0,11.0,,43048.36,0,1,3,1
1970-01-01 00:29:03.494400,6.4,19.0,12.5,,46677.86,0,1,3,1
1970-01-01 00:29:03.498000,8.2,62.0,14.1,,42924.16,0,1,3,1
1970-01-01 00:29:03.501600,9.8,28.0,13.2,,42801.38,0,1,3,1
1970-01-01 00:29:03.505200,11.0,1.0,14.6,,37055.67,0,1,3,1
1970-01-01 00:29:03.508800,11.9,0.0,15.7,,46449.34,0,1,3,1
1970-01-01 00:29:03.512400,12.5,0.0,16.3,,37821.44,0,1,3,1
1970-01-01 00:29:03.516000,13.7,0.0,17.4,,42210.62,0,1,3,1
1970-01-01 00:29:03.519600,13.6,0.0,17.6,,43340.64,0,1,3,1
1970-01-01 00:29:03.523200,13.3,0.0,18.6,,42627.13,0,1,3,1
1970-01-01 00:29:03.526800,12.6,0.0,19.7,,46102.63,0,1,3,1
1970-01-01 00:29:03.530400,11.6,0.0,19.8,,45511.38,0,1,3,1
1970-01-01 00:29:03.534000,10.7,0.0,17.4,,41997.33,0,1,3,1
1970-01-01 00:29:03.537600,9.8,0.0,15.5,,42370.81,0,1,3,1
1970-01-01 00:29:03.541200,9.3,0.0,15.0,,45409.51,0,1,3,1
1970-01-01 00:29:03.544800,9.0,0.0,13.7,,46905.02,0,1,3,1
1970-01-01 00:29:03.548400,8.9,0.0,13.2,,38847.6,0,1,3,1
1970-01-01 00:29:03.552000,8.9,0.0,13.2,,41291.95,0,1,3,1
1970-01-01 00:29:03.555600,8.9,0.0,12.7,,42368.37,0,1,3,1
1970-01-01 00:29:03.559200,8.6,0.0,13.1,,41261.8,0,1,3,1
1970-01-01 00:29:03.562800,8.3,0.0,12.2,,36475.75,0,1,3,1
1970-01-01 00:29:03.566400,8.0,0.0,12.0,,40141.46,0,1,3,1
1970-01-01 00:29:03.570000,7.7,0.0,11.7,,44381.22,0,1,3,1
1970-01-01 00:29:03.573600,7.3,0.0,13.4,,41325.43,0,1,3,1
1970-01-01 00:29:03.577200,7.4,0.0,13.9,,40524.41,0,1,3,1
1970-01-01 00:29:03.580800,8.2,0.0,12.6,,44424.79,0,1,3,1
1970-01-01 00:29:03.584400,9.7,0.0,14.5,,41925.59,0,1,3,1
1970-01-01 00:29:03.588000,11.2,0.0,16.4,,38869.75,0,1,3,1
1970-01-01 00:29:03.591600,12.3,0.0,17.7,,39219.73,0,1,3,1
1970-01-01 00:29:03.595200,13.2,0.0,19.8,,41072.78,0,1,3,1
1970-01-01 00:29:03.598800,13.8,36.0,20.8,,40815.11,0,1,3,1
1970-01-01 00:29:03.602400,15.7,11.0,21.1,,43254.87,0,1,3,1
1970-01-01 00:29:03.606000,16.0,22.0,22.1,,40904.36,0,1,3,1
1970-01-01 00:29:03.609600,15.6,0.0,21.5,,38893.09,0,1,3,1
1970-01-01 00:29:03.613200,15.0,0.0,20.3,,37307.34,0,1,3,1
1970-01-01 00:29:03.616800,14.0,0.0,19.1,,44673.53,0,1,3,1
1970-01-01 00:29:03.620400,13.0,3.0,15.6,,39338.81,0,1,3,1
1970-01-01 00:29:03.624000,12.0,0.0,15.9,,46070.05,0,1,3,1
1970-01-01 00:29:03.627600,11.4,0.0,15.1,,48482.67,0,1,3,1
1970-01-01 00:29:03.631200,11.0,0.0,14.6,,39839.79,0,1,3,1
1970-01-01 00:29:03.634800,10.8,0.0,15.3,,40491.2,0,1,3,1
1970-01-01 00:29:03.638400,10.9,0.0,15.5,,40703.03,0,1,3,1
1970-01-01 00:29:03.642000,10.8,0.0,15.1,,45814.26,0,1,3,1
1970-01-01 00:29:03.645600,10.1,7.0,14.0,,43759.34,0,1,3,1
1970-01-01 00:29:03.649200,9.8,6.0,13.5,,44276.39,0,1,3,1
1970-01-01 00:29:03.652800,9.5,0.0,12.6,,40835.18,0,1,3,1
1970-01-01 00:29:03.656400,9.2,0.0,12.4,,38948.45,0,1,3,1
1970-01-01 00:29:03.660000,9.0,0.0,12.0,,48067.7,0,1,3,1
1970-01-01 00:29:03.663600,8.8,0.0,12.3,,39371.28,0,1,3,1
1970-01-01 00:29:03.667200,9.7,0.0,10.0,,40335.24,0,1,3,1
1970-01-01 00:29:03.670800,11.4,0.0,12.4,,40980.53,0,1,3,1
1970-01-01 00:29:03.674400,13.1,0.0,12.5,,40052.11,0,1,3,1
1970-01-01 00:29:03.678000,14.7,0.0,13.1,,43618.94,0,1,3,1
1970-01-01 00:29:03.681600,16.0,0.0,14.0,,43602.48,0,1,3,1
1970-01-01 00:29:03.685200,16.9,15.0,14.2,,44094.15,0,1,3,1
1970-01-01 00:29:03.688800,18.4,21.0,16.9,,35817.22,0,1,3,1
1970-01-01 00:29:03.692400,18.6,19.0,15.9,,41430.56,0,1,3,1
1970-01-01 00:29:03.696000,18.4,100.0,16.6,,40938.44,0,1,3,1
1970-01-01 00:29:03.699600,17.3,100.0,15.8,,40425.44,0,1,3,1
1970-01-01 00:29:03.703200,16.2,100.0,14.8,,38972.73,0,1,3,1
1970-01-01 00:29:03.706800,15.4,96.0,10.6,,43281.65,0,1,3,1
1970-01-01 00:29:03.710400,14.5,100.0,10.4,,44673.73,0,1,3,1
1970-01-01 00:29:03.714000,14.0,99.0,11.3,,40510.18,0,1,3,1
1970-01-01 00:29:03.717600,13.6,97.0,11.1,,41471.61,0,1,3,1
1970-01-01 00:29:03.721200,13.1,91.0,9.8,,42463.93,0,1,3,1
1970-01-01 00:29:03.724800,12.7,44.0,8.7,,39986.99,0,1,3,1
1970-01-01 00:29:03.728400,12.3,57.0,8.4,,44744.68,0,1,3,1
1970-01-01 00:29:03.732000,11.4,99.0,9.0,,46021.44,0,1,3,1
1970-01-01 00:29:03.735600,11.0,100.0,8.8,,43619.49,0,1,3,1
1970-01-01 00:29:03.739200,10.8,100.0,9.2,,46794.5,0,1,3,1
1970-01-01 00:29:03.742800,10.5,96.0,9.8,,48258.11,0,1,3,1
1970-01-01 00:29:03.746400,10.2,100.0,10.7,,45329.96,0,1,3,1
1970-01-01 00:29:03.750000,10.2,100.0,10.1,,40470.49,0,1,3,1
1970-01-01 00:29:03.753600,10.8,100.0,9.2,,48294.35,0,1,3,1
1970-01-01 00:29:03.757200,12.1,84.0,8.9,,41390.95,0,1,3,1
1970-01-01 00:29:03.760800,14.3,87.0,10.0,,41278.53,0,1,3,1
1970-01-01 00:29:03.764400,16.6,84.0,11.5,,38119.39,0,1,3,1
1970-01-01 00:29:03.768000,18.5,71.0,13.6,,47067.69,0,1,3,1
1970-01-01 00:29:03.771600,19.6,10.0,14.2,,42047.24,0,1,3,1
1970-01-01 00:29:03.775200,21.4,38.0,15.5,,41188.32,0,1,3,1
1970-01-01 00:29:03.778800,21.5,12.0,16.1,,43509.36,0,1,3,1
1970-01-01 00:29:03.782400,21.1,36.0,16.3,,41137.75,0,1,3,1
1970-01-01 00:29:03.786000,20.2,80.0,16.3,,42600.22,0,1,3,1
1970-01-01 00:29:03.789600,19.1,94.0,15.0,,45079.6,0,1,3,1
1970-01-01 00:29:03.793200,17.7,97.0,14.5,,42311.45,0,1,3,1
1970-01-01 00:29:03.796800,16.2,92.0,15.5,,42979.74,0,1,3,1
1970-01-01 00:29:03.800400,14.6,82.0,13.9,,42441.59,0,1,3,1
1970-01-01 00:29:03.804000,13.2,0.0,13.5,,39207.77,0,1,3,1
1970-01-01 00:29:03.807600,12.0,0.0,14.3,,42506.22,0,1,3,1
1970-01-01 00:29:03.811200,10.7,0.0,14.2,,41919.91,0,1,3,1
1970-01-01 00:29:03.814800,9.8,0.0,13.8,,41483.54,0,1,3,1
1970-01-01 00:29:03.818400,9.1,0.0,14.6,,44886.57,0,1,3,1
1970-01-01 00:29:03.822000,8.6,0.0,14.6,,39230.58,0,1,3,1
1970-01-01 00:29:03.825600,8.2,0.0,13.8,,39760.51,0,1,3,1
1970-01-01 00:29:03.829200,7.5,0.0,14.7,,40981.08,0,1,3,1
1970-01-01 00:29:03.832800,6.8,0.0,14.5,,38334.39,0,1,3,1
1970-01-01 00:29:03.836400,6.5,0.0,14.4,,40980.83,0,1,3,1
1970-01-01 00:29:03.840000,7.2,0.0,12.1,,36229.48,0,1,3,1
1970-01-01 00:29:03.843600,8.9,0.0,12.4,,42943.37,0,1,3,1
1970-01-01 00:29:03.847200,10.9,0.0,13.0,,39495.12,0,1,3,1
1970-01-01 00:29:03.850800,13.1,0.0,12.7,,41896.42,0,1,3,1
1970-01-01 00:29:03.854400,15.1,0.0,13.3,,34602.64,0,1,3,1
1970-01-01 00:29:03.858000,16.3,0.0,15.5,,40780.47,0,1,3,1
1970-01-01 00:29:03.861600,17.9,0.0,17.7,,42731.68,0,1,3,1
1970-01-01 00:29:03.865200,17.7,0.0,17.9,,41498.77,0,1,3,1
1970-01-01 00:29:03.868800,17.1,0.0,17.5,,43399.08,0,1,3,1
1970-01-01 00:29:03.872400,16.2,0.0,17.7,,50349.55,0,1,3,1
1970-01-01 00:29:03.876000,14.8,0.0,17.8,,42981.86,0,1,3,1
1970-01-01 00:29:03.879600,13.1,0.0,18.0,,47551.22,0,1,3,1
1970-01-01 00:29:03.883200,11.3,1.0,17.9,,40453.17,0,1,3,1
1970-01-01 00:29:03.886800,9.8,7.0,16.6,,49382.72,0,1,3,1
1970-01-01 00:29:03.890400,8.8,0.0,15.2,,47139.53,0,1,3,1
1970-01-01 00:29:03.894000,8.2,0.0,15.6,,44209.51,0,1,3,1
1970-01-01 00:29:03.897600,7.7,0.0,14.2,,41990.33,0,1,3,1
1970-01-01 00:29:03.901200,7.3,0.0,13.3,,38752.92,0,1,3,1
1970-01-01 00:29:03.904800,6.5,0.0,13.4,,44682.76,0,1,3,1
1970-01-01 00:29:03.908400,6.4,0.0,13.0,,47992.06,0,1,3,1
1970-01-01 00:29:03.912000,6.3,14.0,13.0,,44670.25,0,1,3,1
1970-01-01 00:29:03.915600,6.4,8.0,12.6,,38646.08,0,1,3,1
1970-01-01 00:29:03.919200,6.3,0.0,12.5,,43806.73,0,1,3,1
1970-01-01 00:29:03.922800,6.4,0.0,13.2,,44010.89,0,1,3,1
1970-01-01 00:29:03.926400,7.4,4.0,10.7,,40513.18,0,1,3,1
1970-01-01 00:29:03.930000,9.0,0.0,13.8,,38247.9,0,1,3,1
1970-01-01 00:29:03.933600,10.7,0.0,14.5,,35312.08,0,1,3,1
1970-01-01 00:29:03.937200,12.1,0.0,14.9,,44307.89,0,1,3,1
1970-01-01 00:29:03.940800,13.1,0.0,15.3,,42174.81,0,1,3,1
1970-01-01 00:29:03.944400,13.8,0.0,15.1,,41111.73,0,1,3,1
1970-01-01 00:29:03.948000,15.3,0.0,14.3,,37908.9,0,1,3,1
1970-01-01 00:29:03.951600,15.3,0.0,14.3,,45892.76,0,1,3,1
1970-01-01 00:29:03.955200,14.8,0.0,14.6,,45842.5,0,1,3,1
1970-01-01 00:29:03.958800,14.0,0.0,14.9,,45186.19,0,1,3,1
1970-01-01 00:29:03.962400,12.7,0.0,15.7,,42118.43,0,1,3,1
1970-01-01 00:29:03.966000,11.1,0.0,15.2,,45360.77,0,1,3,1
1970-01-01 00:29:03.969600,9.9,0.0,13.2,,45131.93,0,1,3,1
1970-01-01 00:29:03.973200,9.1,0.0,11.9,,40449.19,0,1,3,1
1970-01-01 00:29:03.976800,8.5,0.0,11.9,,45963.31,0,1,3,1
1970-01-01 00:29:03.980400,7.9,0.0,10.8,,43753.69,0,1,3,1
1970-01-01 00:29:03.984000,7.4,0.0,10.5,,42343.87,0,1,3,1
1970-01-01 00:29:03.987600,6.9,0.0,10.0,,49287.81,0,1,3,1
1970-01-01 00:29:03.991200,5.9,0.0,10.1,,36401.77,0,1,3,1
1970-01-01 00:29:03.994800,5.4,0.0,10.0,,38272.32,0,1,3,1
1970-01-01 00:29:03.998400,5.0,0.0,9.6,,47469.68,0,1,3,1
1970-01-01 00:29:04.002000,4.6,0.0,9.6,,43720.07,0,1,3,1
1970-01-01 00:29:04.005600,4.3,0.0,9.4,,41578.15,0,1,3,1
1970-01-01 00:29:04.009200,4.2,0.0,9.0,,40926.8,0,1,3,1
1970-01-01 00:29:04.012800,5.4,0.0,6.6,,45093.91,0,1,3,1
1970-01-01 00:29:04.016400,7.4,0.0,7.5,,41414.96,0,1,3,1
1970-01-01 00:29:04.020000,9.6,0.0,9.4,,40882.48,0,1,3,1
1970-01-01 00:29:04.023600,11.4,0.0,11.0,,39819.25,0,1,3,1
1970-01-01 00:29:04.027200,12.6,0.0,11.3,,41921.25,0,1,3,1
1970-01-01 00:29:04.030800,13.5,0.0,11.1,,41279.49,0,1,3,1
1970-01-01 00:29:04.034400,14.9,0.0,10.8,,43074.13,0,1,3,1
1970-01-01 00:29:04.038000,15.0,0.0,11.0,,45557.45,0,1,3,1
1970-01-01 00:29:04.041600,14.8,0.0,10.8,,43414.77,0,1,3,1
1970-01-01 00:29:04.045200,14.3,0.0,10.8,,38429.05,0,1,3,1
1970-01-01 00:29:04.048800,13.4,0.0,11.1,,45133.47,0,1,3,1
1970-01-01 00:29:04.052400,12.0,0.0,11.8,,42893.71,0,1,3,1
1970-01-01 00:29:04.056000,10.6,0.0,11.2,,40330.47,0,1,3,1
1970-01-01 00:29:04.059600,9.6,0.0,10.0,,46614.02,0,1,3,1
1970-01-01 00:29:04.063200,8.8,0.0,8.9,,37647.24,0,1,3,1
1970-01-01 00:29:04.066800,8.1,0.0,8.6,,42037.3,0,1,3,1
1970-01-01 00:29:04.070400,7.5,0.0,7.9,,38294.55,0,1,3,1
1970-01-01 00:29:04.074000,6.9,0.0,6.9,,40025.86,0,1,3,1
1970-01-01 00:29:04.077600,6.2,0.0,6.5,,43572.15,0,1,3,1
1970-01-01 00:29:04.081200,5.6,0.0,7.5,,38868.23,0,1,3,1
1970-01-01 00:29:04.084800,5.1,0.0,8.7,,41868.19,0,1,3,1
1970-01-01 00:29:04.088400,4.6,0.0,8.2,,47523.34,0,1,3,1
1970-01-01 00:29:04.092000,4.3,0.0,6.6,,42011.44,0,1,3,1
1970-01-01 00:29:04.095600,4.2,0.0,7.4,,44489.51,0,1,3,1
1970-01-01 00:29:04.099200,5.2,0.0,5.8,,44511.1,0,1,3,1
1970-01-01 00:29:04.102800,7.3,0.0,5.4,,40024.47,0,1,3,1
1970-01-01 00:29:04.106400,9.6,11.0,5.9,,45239.46,0,1,3,1
1970-01-01 00:29:04.110000,11.8,95.0,6.3,,38262.4,0,1,3,1
1970-01-01 00:29:04.113600,13.4,98.0,8.5,,41296.29,0,1,3,1
1970-01-01 00:29:04.117200,14.5,98.0,8.0,,35728.08,0,1,3,1
1970-01-01 00:29:04.120800,15.8,100.0,8.4,,40918.03,0,1,3,1
1970-01-01 00:29:04.124400,16.1,100.0,8.2,,44711.67,0,1,3,1
1970-01-01 00:29:04.128000,16.0,100.0,8.7,,42496.8,0,1,3,1
1970-01-01 00:29:04.131600,15.4,100.0,10.2,,46879.65,0,1,3,1
1970-01-01 00:29:04.135200,14.5,100.0,11.1,,40810.55,0,1,3,1
1970-01-01 00:29:04.138800,13.4,7.0,11.5,,46938.28,0,1,3,1
1970-01-01 00:29:04.142400,11.9,0.0,10.3,,41874.42,0,1,3,1
1970-01-01 00:29:04.146000,10.7,0.0,10.1,,43982.94,0,1,3,1
1970-01-01 00:29:04.149600,9.6,0.0,9.0,,43041.01,0,1,3,1
1970-01-01 00:29:04.153200,8.8,0.0,7.8,,46386.55,0,1,3,1
1970-01-01 00:29:04.156800,8.1,0.0,7.1,,43050.91,0,1,3,1
1970-01-01 00:29:04.160400,7.3,0.0,7.7,,34462.26,0,1,3,1
1970-01-01 00:29:04.164000,6.6,0.0,7.1,,44055.38,0,1,3,1
1970-01-01 00:29:04.167600,5.9,0.0,7.3,,36965.09,0,1,3,1
1970-01-01 00:29:04.171200,5.3,0.0,7.9,,42758.65,0,1,3,1
1970-01-01 00:29:04.174800,4.7,0.0,7.8,,40467.25,0,1,3,1
1970-01-01 00:29:04.178400,4.2,0.0,7.9,,40239.28,0,1,3,1
1970-01-01 00:29:04.182000,3.9,0.0,8.4,,42274.23,0,1,3,1
1970-01-01 00:29:04.185600,4.8,0.0,7.0,,44118.49,0,1,3,1
1970-01-01 00:29:04.189200,6.6,32.0,8.5,,42827.51,0,1,3,1
1970-01-01 00:29:04.192800,8.4,23.0,10.1,,43931.15,0,1,3,1
1970-01-01 00:29:04.196400,10.0,45.0,12.0,,40897.47,0,1,3,1
1970-01-01 00:29:04.200000,11.4,58.0,12.6,,43065.55,0,1,3,1
1970-01-01 00:29:04.203600,12.6,59.0,13.8,,40646.39,0,1,3,1
1970-01-01 00:29:04.207200,12.2,95.0,13.4,,36619.9,0,1,3,1
1970-01-01 00:29:04.210800,13.2,21.0,11.2,,43641.87,0,1,3,1
1970-01-01 00:29:04.214400,13.6,25.0,11.8,,47042.75,0,1,3,1
1970-01-01 00:29:04.218000,13.5,17.0,11.8,,35041.14,0,1,3,1
1970-01-01 00:29:04.221600,13.2,7.0,12.2,,37048.15,0,1,3,1
1970-01-01 00:29:04.225200,12.5,12.0,12.7,,40482.2,0,1,3,1
1970-01-01 00:29:04.228800,11.6,100.0,12.4,,44227.4,0,1,3,1
1970-01-01 00:29:04.232400,10.6,40.0,11.6,,46198.81,0,1,3,1
1970-01-01 00:29:04.236000,9.3,9.0,11.5,,41607.38,0,1,3,1
1970-01-01 00:29:04.239600,8.0,3.0,12.0,,38576.63,0,1,3,1
1970-01-01 00:29:04.243200,7.1,7.0,10.4,,39000.06,0,1,3,1
1970-01-01 00:29:04.246800,6.5,25.0,9.4,,44479.49,0,1,3,1
1970-01-01 00:29:04.250400,6.0,24.0,8.0,,37510.34,0,1,3,1
1970-01-01 00:29:04.254000,5.6,44.0,7.5,,38064.71,0,1,3,1
1970-01-01 00:29:04.257600,5.6,59.0,7.2,,43952.24,0,1,3,1
1970-01-01 00:29:04.261200,5.7,38.0,6.5,,43814.59,0,1,3,1
1970-01-01 00:29:04.264800,5.5,4.0,6.2,,47763.78,0,1,3,1
1970-01-01 00:29:04.268400,5.5,4.0,6.3,,40513.11,0,1,3,1
1970-01-01 00:29:04.272000,6.6,3.0,4.9,,40534.78,0,1,3,1
1970-01-01 00:29:04.275600,8.4,16.0,6.8,,43310.53,0,1,3,1
1970-01-01 00:29:04.279200,10.2,52.0,8.4,,44907.65,0,1,3,1
1970-01-01 00:29:04.282800,11.3,33.0,5.9,,44212.62,0,1,3,1
1970-01-01 00:29:04.286400,12.7,39.0,5.3,,48782.66,0,1,3,1
1970-01-01 00:29:04.290000,14.0,31.0,4.2,,47627.25,0,1,3,1
1970-01-01 00:29:04.293600,13.8,21.0,3.8,,48153.69,0,1,3,1
1970-01-01 00:29:04.297200,14.9,8.0,3.3,,47228.24,0,1,3,1
1970-01-01 00:29:04.300800,15.7,0.0,3.6,,48862.58,0,1,3,1
1970-01-01 00:29:04.304400,16.1,0.0,3.0,,40906.57,0,1,3,1
1970-01-01 00:29:04.308000,16.0,0.0,2.4,,41034.69,0,1,3,1
1970-01-01 00:29:04.311600,15.4,0.0,2.3,,41966.08,0,1,3,1
1970-01-01 00:29:04.315200,14.8,0.0,3.5,,42043.41,0,1,3,1
1970-01-01 00:29:04.318800,14.0,0.0,3.6,,46147.6,0,1,3,1
1970-01-01 00:29:04.322400,13.0,0.0,2.8,,40382.93,0,1,3,1
1970-01-01 00:29:04.326000,12.2,0.0,2.7,,42473.3,0,1,3,1
1970-01-01 00:29:04.329600,11.3,0.0,3.8,,34844.17,0,1,3,1
1970-01-01 00:29:04.333200,10.3,0.0,5.2,,39424.47,0,1,3,1
1970-01-01 00:29:04.336800,8.9,0.0,6.0,,42813.51,0,1,3,1
1970-01-01 00:29:04.340400,8.1,0.0,6.2,,44540.29,0,1,3,1
1970-01-01 00:29:04.344000,7.5,0.0,6.3,,41553.07,0,1,3,1
1970-01-01 00:29:04.347600,7.0,0.0,6.3,,43828.22,0,1,3,1
1970-01-01 00:29:04.351200,6.6,0.0,6.3,,36938.99,0,1,3,1
1970-01-01 00:29:04.354800,6.5,5.0,6.5,,41756.52,0,1,3,1
1970-01-01 00:29:04.358400,7.6,43.0,4.3,,49638.87,0,1,3,1
1970-01-01 00:29:04.362000,9.8,0.0,3.6,,42026.68,0,1,3,1
1970-01-01 00:29:04.365600,12.4,0.0,3.1,,41915.03,0,1,3,1
1970-01-01 00:29:04.369200,14.9,0.0,3.4,,47008.95,0,1,3,1
1970-01-01 00:29:04.372800,17.1,0.0,3.1,,49202.87,0,1,3,1
1970-01-01 00:29:04.376400,18.9,0.0,2.5,,35716.42,0,1,3,1
1970-01-01 00:29:04.380000,21.2,0.0,2.4,,44311.93,0,1,3,1
1970-01-01 00:29:04.383600,22.1,0.0,1.9,,41213.35,0,1,3,1
1970-01-01 00:29:04.387200,22.6,0.0,2.2,,36387.01,0,1,3,1
1970-01-01 00:29:04.390800,22.6,0.0,4.0,,43360.64,0,1,3,1
1970-01-01 00:29:04.394400,21.9,0.0,7.7,,39825.67,0,1,3,1
1970-01-01 00:29:04.398000,20.7,0.0,10.4,,45545.82,0,1,3,1
1970-01-01 00:29:04.401600,19.2,0.0,9.9,,43111.41,0,1,3,1
1970-01-01 00:29:04.405200,17.5,0.0,8.8,,37673.59,0,1,3,1
1970-01-01 00:29:04.408800,16.2,0.0,6.3,,37377.66,0,1,3,1
1970-01-01 00:29:04.412400,15.2,0.0,5.3,,42123.23,0,1,3,1
1970-01-01 00:29:04.416000,14.1,0.0,6.3,,43334.06,0,1,3,1
1970-01-01 00:29:04.419600,13.1,0.0,6.3,,44782.59,0,1,3,1
1970-01-01 00:29:04.423200,11.4,0.0,6.3,,39636.61,0,1,3,1
1970-01-01 00:29:04.426800,10.5,0.0,7.2,,45687.26,0,1,3,1
1970-01-01 00:29:04.430400,9.7,0.0,7.6,,45705.07,0,1,3,1
1970-01-01 00:29:04.434000,9.0,0.0,8.1,,37450.92,0,1,3,1
1970-01-01 00:29:04.437600,8.3,0.0,8.7,,42416.37,0,1,3,1
1970-01-01 00:29:04.441200,8.1,67.0,9.1,,46751.96,0,1,3,1
1970-01-01 00:29:04.444800,9.1,16.0,7.9,,44793.35,0,1,3,1
1970-01-01 00:29:04.448400,11.3,100.0,7.2,,44277.61,0,1,3,1
1970-01-01 00:29:04.452000,13.9,43.0,6.9,,41791.47,0,1,3,1
1970-01-01 00:29:04.455600,16.5,96.0,8.1,,43429.44,0,1,3,1
1970-01-01 00:29:04.459200,18.5,100.0,9.1,,39046.21,0,1,3,1
1970-01-01 00:29:04.462800,19.9,100.0,10.0,,37041.32,0,1,3,1
1970-01-01 00:29:04.466400,21.8,100.0,10.6,,46847.61,0,1,3,1
1970-01-01 00:29:04.470000,22.3,100.0,11.6,,41061.1,0,1,3,1
1970-01-01 00:29:04.473600,22.2,100.0,12.5,,42382.58,0,1,3,1
1970-01-01 00:29:04.477200,21.6,100.0,10.6,,45533.42,0,1,3,1
1970-01-01 00:29:04.480800,21.0,100.0,9.1,,40092.72,0,1,3,1
1970-01-01 00:29:04.484400,19.9,100.0,9.5,,36751.82,0,1,3,1
1970-01-01 00:29:04.488000,18.6,100.0,9.6,,46414.82,0,1,3,1
1970-01-01 00:29:04.491600,17.5,100.0,9.0,,39652.65,0,1,3,1
1970-01-01 00:29:04.495200,16.2,100.0,9.9,,43651.55,0,1,3,1
1970-01-01 00:29:04.498800,15.3,100.0,8.7,,43085.99,0,1,3,1
1970-01-01 00:29:04.502400,14.9,100.0,8.8,,41719.22,0,1,3,1
1970-01-01 00:29:04.506000,14.3,100.0,9.8,,42094.48,0,1,3,1
1970-01-01 00:29:04.509600,14.6,100.0,9.5,,38555.66,0,1,3,1
1970-01-01 00:29:04.513200,14.2,73.0,9.8,,42078.82,0,1,3,1
1970-01-01 00:29:04.516800,13.5,63.0,9.1,,40548.0,0,1,3,1
1970-01-01 00:29:04.520400,13.0,63.0,9.2,,41538.42,0,1,3,1
1970-01-01 00:29:04.524000,11.9,27.0,10.9,,45341.01,0,1,3,1
1970-01-01 00:29:04.527600,11.1,19.0,10.9,,46578.17,0,1,3,1
1970-01-01 00:29:04.531200,11.2,27.0,11.2,,37594.02,0,1,3,1
1970-01-01 00:29:04.534800,12.1,10.0,10.6,,45630.95,0,1,3,1
1970-01-01 00:29:04.538400,13.2,2.0,10.2,,41257.51,0,1,3,1
1970-01-01 00:29:04.542000,14.4,19.0,10.9,,44803.11,0,1,3,1
1970-01-01 00:29:04.545600,16.2,69.0,14.2,,42341.75,0,1,3,1
1970-01-01 00:29:04.549200,16.3,76.0,15.7,,41698.02,0,1,3,1
1970-01-01 00:29:04.552800,16.6,59.0,14.8,,38983.02,0,1,3,1
1970-01-01 00:29:04.556400,15.8,93.0,16.6,,46366.01,0,1,3,1
1970-01-01 00:29:04.560000,14.6,97.0,13.9,,45816.73,0,1,3,1
1970-01-01 00:29:04.563600,15.2,100.0,11.2,,43529.51,0,1,3,1
1970-01-01 00:29:04.567200,14.9,100.0,14.8,,48517.45,0,1,3,1
1970-01-01 00:29:04.570800,14.1,98.0,13.9,,37489.38,0,1,3,1
1970-01-01 00:29:04.574400,13.1,100.0,13.2,,42882.65,0,1,3,1
1970-01-01 00:29:04.578000,12.3,100.0,10.1,,40775.22,0,1,3,1
1970-01-01 00:29:04.581600,11.8,90.0,7.0,,38773.47,0,1,3,1
1970-01-01 00:29:04.585200,11.1,91.0,8.6,,41354.81,0,1,3,1
1970-01-01 00:29:04.588800,10.4,5.0,8.9,,34143.07,0,1,3,1
1970-01-01 00:29:04.592400,9.5,1.0,8.4,,44579.97,0,1,3,1
1970-01-01 00:29:04.596000,8.5,1.0,8.8,,37063.08,0,1,3,1
1970-01-01 00:29:04.599600,7.8,1.0,7.3,,39012.16,0,1,3,1
1970-01-01 00:29:04.603200,7.2,2.0,7.4,,40704.11,0,1,3,1
1970-01-01 00:29:04.606800,6.8,0.0,7.7,,44198.35,0,1,3,1
1970-01-01 00:29:04.610400,6.4,0.0,7.5,,42700.67,0,1,3,1
1970-01-01 00:29:04.614000,6.7,3.0,7.4,,43021.28,0,1,3,1
1970-01-01 00:29:04.617600,8.1,2.0,5.9,,36799.37,0,1,3,1
1970-01-01 00:29:04.621200,10.3,68.0,7.6,,45065.23,0,1,3,1
1970-01-01 00:29:04.624800,12.3,100.0,13.3,,41867.34,0,1,3,1
1970-01-01 00:29:04.628400,13.2,100.0,15.6,,43326.22,0,1,3,1
1970-01-01 00:29:04.632000,13.4,100.0,17.4,,43079.38,0,1,3,1
1970-01-01 00:29:04.635600,13.8,100.0,17.6,,43119.04,0,1,3,1
1970-01-01 00:29:04.639200,15.0,100.0,16.6,,38398.71,0,1,3,1
1970-01-01 00:29:04.642800,15.2,100.0,15.6,,47484.36,0,1,3,1
1970-01-01 00:29:04.646400,14.6,100.0,17.1,,39415.08,0,1,3,1
1970-01-01 00:29:04.650000,14.5,100.0,12.5,,38416.58,0,1,3,1
1970-01-01 00:29:04.653600,14.4,99.0,12.1,,38434.13,0,1,3,1
1970-01-01 00:29:04.657200,13.8,91.0,9.9,,39664.24,0,1,3,1
1970-01-01 00:29:04.660800,13.4,100.0,8.0,,46212.65,0,1,3,1
1970-01-01 00:29:04.664400,12.9,99.0,6.5,,42711.41,0,1,3,1
